user_id,plan,watch_time_y0,watch_time_y1,sessions_y0,sessions_y1,completion_y0,completion_y1,buffering_y0,buffering_y1
2402,basic,78.878,81.878,4.922,4.972,0.6556,0.6556,4.386,4.406
2403,basic,0.0,0.0,4.002,4.052,0.5623,0.5623,7.63,7.65
2404,basic,5.982,8.982,5.315,5.365,0.4573,0.4573,0.0,0.0
2405,basic,0.0,0.0,4.997,5.047,0.4908,0.4908,2.85,2.87
2406,premium,0.0,0.191,4.48,4.53,0.5157,0.5157,0.0,0.0
2407,premium,58.079,61.079,3.098,3.148,0.6645,0.6645,7.762,7.782
2408,premium,63.311,66.311,5.442,5.492,0.4468,0.4468,7.497,7.517
2409,premium,67.493,70.493,11.587,11.637,1.0,1.0,0.179,0.199
2410,basic,74.798,77.798,5.73,5.78,0.3338,0.3338,2.068,2.088
2411,basic,29.834,32.834,1.25,1.3,0.0772,0.0772,4.545,4.565
2412,basic,39.698,42.698,3.379,3.429,0.689,0.689,4.912,4.932
2413,premium,4.058,7.058,5.027,5.077,0.5996,0.5996,0.0,0.0
2414,premium,41.995,44.995,3.799,3.849,0.398,0.398,2.799,2.819
2415,premium,99.233,102.233,4.634,4.684,0.7912,0.7912,1.233,1.253
2416,basic,34.533,37.533,9.318,9.368,0.7762,0.7762,3.503,3.523
2417,basic,84.712,87.712,3.365,3.415,0.5906,0.5906,0.0,0.0
2418,basic,85.902,88.902,6.911,6.961,0.6932,0.6932,5.305,5.325
2419,basic,50.289,53.289,5.492,5.542,0.736,0.736,9.606,9.626
2420,premium,84.684,87.684,5.437,5.487,0.5002,0.5002,0.834,0.854
2421,premium,122.145,125.145,6.385,6.435,0.6883,0.6883,2.366,2.386
2422,premium,82.643,85.643,7.226,7.276,0.4656,0.4656,8.23,8.25
2423,basic,34.899,37.899,7.319,7.369,0.5494,0.5494,6.465,6.485
2424,premium,73.79,76.79,6.234,6.284,0.972,0.972,1.452,1.472
2425,basic,45.836,48.836,5.958,6.008,0.673,0.673,0.0,0.0
2426,premium,0.0,0.0,5.578,5.628,0.2688,0.2688,6.814,6.834
2427,premium,0.0,0.0,4.515,4.565,0.5998,0.5998,0.0,0.0
2428,basic,100.237,103.237,11.635,11.685,0.1227,0.1227,8.156,8.176
2429,basic,70.251,73.251,7.288,7.338,0.5107,0.5107,0.0,0.0
2430,basic,45.262,48.262,5.71,5.76,0.4905,0.4905,0.759,0.779
2431,premium,0.0,0.0,7.138,7.188,0.5037,0.5037,2.46,2.48
2432,premium,43.963,46.963,3.746,3.796,0.4488,0.4488,2.261,2.281
2433,premium,64.428,67.428,6.752,6.802,0.5756,0.5756,0.0,0.0
2434,premium,62.782,65.782,7.279,7.329,0.5995,0.5995,13.833,13.853
2435,premium,0.0,0.0,6.041,6.091,0.5657,0.5657,0.0,0.0
2436,basic,45.339,48.339,8.738,8.788,0.7086,0.7086,7.066,7.086
2437,premium,47.93,50.93,3.571,3.621,0.4881,0.4881,5.368,5.388
2438,basic,6.874,9.874,6.246,6.296,0.545,0.545,1.347,1.367
2439,basic,75.133,78.133,0.832,0.882,0.3412,0.3412,2.224,2.244
2440,premium,0.0,0.0,8.233,8.283,0.5233,0.5233,2.813,2.833
2441,basic,73.957,76.957,7.381,7.431,0.4437,0.4437,2.406,2.426
2442,premium,42.76,45.76,6.318,6.368,0.4984,0.4984,1.853,1.873
2443,basic,0.0,2.81,5.172,5.222,0.5688,0.5688,6.375,6.395
2444,basic,43.185,46.185,4.954,5.004,0.4146,0.4146,6.809,6.829
2445,basic,85.263,88.263,8.615,8.665,0.2853,0.2853,0.0,0.0
2446,basic,14.702,17.702,4.978,5.028,0.7453,0.7453,1.627,1.647
2447,basic,45.875,48.875,4.283,4.333,0.3968,0.3968,0.568,0.588
2448,basic,80.982,83.982,2.89,2.94,0.7547,0.7547,4.456,4.476
2449,premium,22.196,25.196,6.248,6.298,0.6308,0.6308,0.511,0.531
2450,basic,37.739,40.739,3.414,3.464,0.4238,0.4238,2.754,2.774
2451,premium,109.292,112.292,7.858,7.908,0.3576,0.3576,5.271,5.291
2452,basic,133.12,136.12,10.611,10.661,0.7958,0.7958,1.944,1.964
2453,basic,0.0,0.0,5.293,5.343,0.5871,0.5871,3.241,3.261
2454,basic,29.903,32.903,5.673,5.723,0.5901,0.5901,0.0,0.0
2455,basic,31.962,34.962,3.725,3.775,0.7009,0.7009,2.322,2.342
2456,basic,52.764,55.764,8.369,8.419,0.677,0.677,9.333,9.353
2457,basic,47.659,50.659,9.289,9.339,0.5185,0.5185,1.339,1.359
2458,premium,5.896,8.896,4.831,4.881,0.8245,0.8245,2.18,2.2
2459,premium,124.975,127.975,9.286,9.336,0.5803,0.5803,1.857,1.877
2460,basic,43.081,46.081,2.114,2.164,0.5891,0.5891,6.555,6.575
2461,premium,0.0,0.0,3.147,3.197,0.4491,0.4491,0.0,0.0
2462,premium,1.929,4.929,6.648,6.698,0.7656,0.7656,3.763,3.783
2463,basic,0.0,0.0,6.13,6.18,0.6318,0.6318,0.0,0.0
2464,premium,13.377,16.377,3.23,3.28,0.46,0.46,6.282,6.302
2465,basic,59.669,62.669,5.25,5.3,0.63,0.63,10.653,10.673
2466,basic,70.991,73.991,8.352,8.402,0.7629,0.7629,6.028,6.048
2467,basic,0.0,0.0,5.952,6.002,0.5134,0.5134,0.52,0.54
2468,basic,8.067,11.067,2.473,2.523,0.4515,0.4515,8.27,8.29
2469,premium,93.107,96.107,6.648,6.698,0.6694,0.6694,7.775,7.795
2470,basic,76.24,79.24,8.515,8.565,0.3719,0.3719,4.072,4.092
2471,basic,8.857,11.857,6.867,6.917,0.5461,0.5461,3.395,3.415
2472,basic,69.74,72.74,7.731,7.781,0.3438,0.3438,5.096,5.116
2473,premium,104.742,107.742,7.274,7.324,0.2179,0.2179,9.807,9.827
2474,basic,75.722,78.722,4.629,4.679,0.6333,0.6333,1.727,1.747
2475,premium,69.673,72.673,9.587,9.637,0.5843,0.5843,5.418,5.438
2476,basic,0.0,0.0,4.802,4.852,0.7701,0.7701,0.893,0.913
2477,premium,124.619,127.619,3.71,3.76,0.4251,0.4251,9.913,9.933
2478,basic,0.34,3.34,5.471,5.521,0.5321,0.5321,10.557,10.577
2479,basic,99.735,102.735,4.039,4.089,0.7139,0.7139,7.387,7.407
2480,basic,38.316,41.316,1.987,2.037,0.7038,0.7038,0.0,0.0
2481,basic,50.967,53.967,5.404,5.454,0.4001,0.4001,0.0,0.0
2482,basic,60.437,63.437,7.668,7.718,1.0,1.0,5.445,5.465
2483,basic,80.051,83.051,4.41,4.46,0.5709,0.5709,0.0,0.0
2484,basic,93.854,96.854,6.126,6.176,0.614,0.614,7.73,7.75
2485,basic,0.0,0.0,5.864,5.914,0.5223,0.5223,0.0,0.0
2486,basic,0.0,0.0,3.611,3.661,0.2179,0.2179,4.486,4.506
2487,basic,44.589,47.589,2.861,2.911,0.5883,0.5883,0.471,0.491
2488,premium,86.419,89.419,4.932,4.982,0.5659,0.5659,11.119,11.139
2489,basic,48.965,51.965,6.299,6.349,0.3934,0.3934,2.042,2.062
2490,basic,0.0,0.571,6.927,6.977,0.2538,0.2538,4.846,4.866
2491,basic,36.742,39.742,6.181,6.231,0.5802,0.5802,9.706,9.726
2492,basic,34.622,37.622,4.07,4.12,0.7159,0.7159,1.558,1.578
2493,premium,66.597,69.597,6.422,6.472,0.8023,0.8023,0.0,0.0
2494,premium,43.15,46.15,6.051,6.101,0.5014,0.5014,7.386,7.406
2495,basic,58.603,61.603,8.997,9.047,0.2566,0.2566,5.061,5.081
2496,basic,0.0,0.0,6.773,6.823,0.4028,0.4028,4.687,4.707
2497,basic,104.712,107.712,6.381,6.431,0.331,0.331,5.289,5.309
2498,premium,15.05,18.05,6.995,7.045,0.3871,0.3871,2.431,2.451
2499,premium,73.413,76.413,10.555,10.605,0.7465,0.7465,8.599,8.619
2500,basic,75.614,78.614,3.708,3.758,0.3323,0.3323,1.993,2.013
2501,basic,38.371,41.371,5.474,5.524,0.5299,0.5299,0.492,0.512
2502,basic,59.614,62.614,5.434,5.484,0.3108,0.3108,6.57,6.59
2503,premium,95.689,98.689,4.225,4.275,0.4961,0.4961,12.121,12.141
2504,premium,30.839,33.839,3.329,3.379,0.4811,0.4811,1.158,1.178
2505,premium,44.903,47.903,5.272,5.322,0.5746,0.5746,10.029,10.049
2506,premium,53.543,56.543,5.657,5.707,0.4532,0.4532,2.618,2.638
2507,basic,18.852,21.852,4.459,4.509,0.4807,0.4807,0.0,0.0
2508,basic,45.956,48.956,5.429,5.479,0.5542,0.5542,5.703,5.723
2509,premium,99.468,102.468,7.961,8.011,0.9603,0.9603,4.722,4.742
2510,basic,53.203,56.203,6.761,6.811,0.3353,0.3353,3.989,4.009
2511,basic,66.852,69.852,5.69,5.74,0.4516,0.4516,5.609,5.629
2512,basic,123.288,126.288,2.793,2.843,0.5318,0.5318,13.515,13.535
2513,basic,98.673,101.673,5.048,5.098,1.0,1.0,1.739,1.759
2514,premium,20.018,23.018,5.832,5.882,0.657,0.657,3.961,3.981
2515,basic,49.113,52.113,8.873,8.923,0.5704,0.5704,3.539,3.559
2516,premium,12.14,15.14,5.889,5.939,0.6702,0.6702,0.0,0.0
2517,basic,58.903,61.903,5.509,5.559,0.5709,0.5709,9.081,9.101
2518,basic,0.0,0.0,6.822,6.872,0.4453,0.4453,4.908,4.928
2519,basic,23.609,26.609,4.222,4.272,0.7017,0.7017,0.0,0.0
2520,basic,55.189,58.189,5.46,5.51,0.1783,0.1783,7.242,7.262
2521,basic,40.199,43.199,5.484,5.534,0.4499,0.4499,8.46,8.48
2522,basic,41.223,44.223,6.274,6.324,0.4261,0.4261,2.667,2.687
2523,basic,72.35,75.35,7.127,7.177,0.7231,0.7231,0.0,0.0
2524,basic,41.425,44.425,2.264,2.314,0.4366,0.4366,11.715,11.735
2525,basic,50.965,53.965,7.608,7.658,0.5899,0.5899,7.997,8.017
2526,basic,47.391,50.391,6.379,6.429,0.5356,0.5356,9.772,9.792
2527,premium,40.866,43.866,5.989,6.039,0.4198,0.4198,2.124,2.144
2528,premium,39.591,42.591,4.217,4.267,0.5387,0.5387,11.48,11.5
2529,basic,16.256,19.256,7.934,7.984,0.7443,0.7443,11.76,11.78
2530,premium,8.334,11.334,3.929,3.979,0.6132,0.6132,0.0,0.0
2531,basic,8.994,11.994,9.27,9.32,0.453,0.453,0.0,0.0
2532,basic,69.615,72.615,5.071,5.121,0.4506,0.4506,5.81,5.83
2533,premium,0.0,0.0,5.825,5.875,0.505,0.505,9.212,9.232
2534,basic,49.014,52.014,5.333,5.383,0.4509,0.4509,7.861,7.881
2535,basic,63.304,66.304,4.057,4.107,0.6784,0.6784,7.804,7.824
2536,basic,57.688,60.688,6.205,6.255,0.1245,0.1245,2.917,2.937
2537,basic,41.487,44.487,3.938,3.988,0.41,0.41,0.0,0.0
2538,basic,89.246,92.246,5.756,5.806,0.7054,0.7054,5.443,5.463
2539,premium,61.351,64.351,3.346,3.396,0.216,0.216,8.342,8.362
2540,premium,112.539,115.539,6.327,6.377,0.4071,0.4071,1.703,1.723
2541,premium,31.321,34.321,5.318,5.368,0.6323,0.6323,18.386,18.406
2542,basic,0.0,0.0,9.065,9.115,0.4835,0.4835,2.121,2.141
2543,basic,108.954,111.954,8.371,8.421,0.5546,0.5546,6.435,6.455
2544,basic,1.7,4.7,3.947,3.997,0.449,0.449,7.382,7.402
2545,basic,0.0,0.0,4.111,4.161,0.3871,0.3871,2.141,2.161
2546,basic,41.661,44.661,1.784,1.834,0.6054,0.6054,1.181,1.201
2547,premium,10.352,13.352,5.638,5.688,0.3778,0.3778,2.779,2.799
2548,basic,37.083,40.083,8.406,8.456,0.7121,0.7121,1.711,1.731
2549,premium,88.55,91.55,9.613,9.663,0.5166,0.5166,9.731,9.751
2550,premium,64.829,67.829,9.604,9.654,0.4158,0.4158,10.422,10.442
2551,basic,46.61,49.61,6.012,6.062,0.6057,0.6057,0.0,0.0
2552,premium,64.864,67.864,7.371,7.421,0.9108,0.9108,0.0,0.0
2553,basic,115.248,118.248,8.11,8.16,0.6548,0.6548,6.637,6.657
2554,basic,38.139,41.139,7.875,7.925,0.7828,0.7828,2.642,2.662
2555,basic,2.477,5.477,2.275,2.325,0.8448,0.8448,6.386,6.406
2556,basic,62.619,65.619,5.748,5.798,1.0,1.0,5.896,5.916
2557,basic,57.496,60.496,6.027,6.077,0.544,0.544,9.456,9.476
2558,premium,35.855,38.855,5.877,5.927,0.4671,0.4671,7.935,7.955
2559,basic,0.0,0.0,6.062,6.112,0.6522,0.6522,10.242,10.262
2560,basic,82.088,85.088,7.702,7.752,0.3806,0.3806,3.923,3.943
2561,basic,0.0,0.0,7.18,7.23,0.626,0.626,7.417,7.437
2562,premium,21.931,24.931,8.261,8.311,0.4559,0.4559,7.198,7.218
2563,basic,59.267,62.267,8.627,8.677,0.5546,0.5546,4.075,4.095
2564,basic,0.0,0.0,4.274,4.324,0.6221,0.6221,9.316,9.336
2565,premium,45.204,48.204,3.418,3.468,0.7245,0.7245,5.756,5.776
2566,premium,61.004,64.004,7.597,7.647,0.1747,0.1747,6.797,6.817
2567,premium,56.249,59.249,4.093,4.143,0.4021,0.4021,0.0,0.0
2568,basic,76.255,79.255,4.51,4.56,0.4456,0.4456,5.365,5.385
2569,premium,87.239,90.239,8.951,9.001,0.5993,0.5993,1.6,1.62
2570,basic,37.525,40.525,6.91,6.96,0.6866,0.6866,7.942,7.962
2571,basic,22.505,25.505,6.455,6.505,0.5738,0.5738,0.691,0.711
2572,basic,60.171,63.171,1.611,1.661,0.5004,0.5004,1.823,1.843
2573,basic,55.206,58.206,7.191,7.241,0.8363,0.8363,1.032,1.052
2574,basic,64.877,67.877,5.298,5.348,0.3392,0.3392,0.738,0.758
2575,basic,29.918,32.918,6.542,6.592,0.7737,0.7737,3.832,3.852
2576,basic,0.0,0.0,5.718,5.768,0.2725,0.2725,4.725,4.745
2577,basic,53.062,56.062,6.459,6.509,0.5503,0.5503,0.0,0.0
2578,basic,0.0,0.0,5.123,5.173,0.5256,0.5256,5.022,5.042
2579,basic,36.004,39.004,10.159,10.209,0.2024,0.2024,0.909,0.929
2580,basic,22.863,25.863,6.603,6.653,0.8602,0.8602,0.0,0.0
2581,basic,0.0,0.0,3.391,3.441,0.3059,0.3059,8.963,8.983
2582,basic,27.743,30.743,7.479,7.529,0.3086,0.3086,9.909,9.929
2583,basic,36.69,39.69,8.398,8.448,0.5467,0.5467,1.629,1.649
2584,premium,0.0,2.884,2.992,3.042,0.5414,0.5414,2.87,2.89
2585,premium,40.106,43.106,3.751,3.801,0.8308,0.8308,1.859,1.879
2586,premium,0.346,3.346,6.191,6.241,0.6487,0.6487,0.0,0.0
2587,basic,62.878,65.878,3.506,3.556,0.5374,0.5374,0.954,0.974
2588,premium,79.907,82.907,8.023,8.073,0.4098,0.4098,8.905,8.925
2589,premium,61.427,64.427,6.316,6.366,0.6668,0.6668,0.776,0.796
2590,basic,95.997,98.997,1.354,1.404,0.6016,0.6016,4.841,4.861
2591,premium,61.128,64.128,6.761,6.811,0.6844,0.6844,0.0,0.0
2592,basic,68.953,71.953,0.755,0.805,0.3914,0.3914,9.17,9.19
2593,basic,113.65,116.65,6.567,6.617,0.4072,0.4072,14.674,14.694
2594,basic,68.914,71.914,5.309,5.359,0.3608,0.3608,6.249,6.269
2595,premium,55.035,58.035,8.332,8.382,0.5288,0.5288,0.0,0.0
2596,premium,68.587,71.587,3.794,3.844,0.3933,0.3933,4.178,4.198
2597,basic,36.428,39.428,2.124,2.174,0.5796,0.5796,8.608,8.628
2598,basic,56.246,59.246,4.155,4.205,0.4991,0.4991,6.883,6.903
2599,basic,123.835,126.835,2.885,2.935,0.6093,0.6093,0.0,0.0
2600,basic,79.657,82.657,4.944,4.994,0.225,0.225,6.706,6.726
2601,premium,77.304,80.304,8.055,8.105,0.7926,0.7926,0.0,0.0
2602,basic,76.381,79.381,4.491,4.541,0.6625,0.6625,10.585,10.605
2603,basic,0.0,0.0,5.742,5.792,0.6198,0.6198,10.416,10.436
2604,basic,35.99,38.99,4.703,4.753,0.6035,0.6035,0.144,0.164
2605,basic,46.108,49.108,3.811,3.861,0.6976,0.6976,0.0,0.0
2606,basic,0.0,0.0,7.149,7.199,0.522,0.522,3.677,3.697
2607,basic,47.981,50.981,6.41,6.46,0.277,0.277,10.176,10.196
2608,basic,0.0,0.0,6.978,7.028,0.6184,0.6184,9.405,9.425
2609,premium,0.0,0.0,4.369,4.419,0.4116,0.4116,0.0,0.0
2610,basic,45.431,48.431,9.569,9.619,0.6191,0.6191,10.2,10.22
2611,basic,0.0,0.0,5.112,5.162,0.8411,0.8411,0.0,0.0
2612,basic,17.676,20.676,3.253,3.303,0.6239,0.6239,1.891,1.911
2613,basic,0.216,3.216,6.625,6.675,0.5028,0.5028,2.866,2.886
2614,basic,74.02,77.02,2.412,2.462,0.5553,0.5553,0.0,0.0
2615,basic,44.295,47.295,4.182,4.232,0.3492,0.3492,6.728,6.748
2616,premium,72.826,75.826,8.755,8.805,0.5707,0.5707,7.648,7.668
2617,premium,36.456,39.456,7.115,7.165,0.6762,0.6762,11.069,11.089
2618,premium,18.599,21.599,4.03,4.08,0.5089,0.5089,3.507,3.527
2619,premium,122.334,125.334,2.85,2.9,0.5173,0.5173,0.0,0.0
2620,basic,96.321,99.321,1.955,2.005,0.7224,0.7224,6.739,6.759
2621,basic,0.0,0.0,6.384,6.434,0.6142,0.6142,10.083,10.103
2622,premium,86.397,89.397,4.986,5.036,0.5815,0.5815,0.0,0.0
2623,basic,31.777,34.777,5.115,5.165,0.6254,0.6254,0.0,0.0
2624,premium,57.494,60.494,3.266,3.316,0.4274,0.4274,3.986,4.006
2625,basic,54.856,57.856,7.26,7.31,0.5949,0.5949,5.759,5.779
2626,basic,15.551,18.551,6.025,6.075,0.3077,0.3077,0.152,0.172
2627,basic,0.0,0.0,9.292,9.342,0.6002,0.6002,3.533,3.553
2628,basic,58.1,61.1,10.504,10.554,0.6618,0.6618,7.563,7.583
2629,basic,57.251,60.251,6.43,6.48,0.6018,0.6018,2.82,2.84
2630,basic,28.53,31.53,6.98,7.03,0.6046,0.6046,2.166,2.186
2631,premium,61.022,64.022,8.198,8.248,0.994,0.994,0.0,0.0
2632,basic,83.235,86.235,3.672,3.722,0.8252,0.8252,5.431,5.451
2633,basic,101.521,104.521,7.555,7.605,0.5035,0.5035,10.969,10.989
2634,basic,73.039,76.039,5.549,5.599,0.6544,0.6544,0.0,0.0
2635,basic,18.237,21.237,7.843,7.893,0.9417,0.9417,0.0,0.0
2636,basic,81.233,84.233,7.22,7.27,0.7425,0.7425,0.0,0.0
2637,basic,65.938,68.938,6.491,6.541,0.5518,0.5518,10.863,10.883
2638,premium,54.819,57.819,5.065,5.115,0.546,0.546,0.0,0.0
2639,premium,115.659,118.659,4.03,4.08,0.6699,0.6699,0.744,0.764
2640,basic,53.233,56.233,6.064,6.114,0.5938,0.5938,0.0,0.0
2641,basic,56.442,59.442,5.643,5.693,0.5308,0.5308,1.248,1.268
2642,basic,58.701,61.701,4.868,4.918,0.6772,0.6772,8.184,8.204
2643,basic,51.346,54.346,5.883,5.933,0.1209,0.1209,8.648,8.668
2644,basic,28.023,31.023,4.004,4.054,0.3416,0.3416,0.0,0.0
2645,basic,48.208,51.208,3.981,4.031,0.6372,0.6372,3.83,3.85
2646,basic,18.265,21.265,5.74,5.79,0.2602,0.2602,3.872,3.892
2647,basic,55.627,58.627,8.499,8.549,0.5454,0.5454,5.177,5.197
2648,basic,87.001,90.001,8.191,8.241,0.5997,0.5997,18.853,18.873
2649,basic,54.774,57.774,3.284,3.334,0.7821,0.7821,0.0,0.0
2650,premium,71.165,74.165,4.642,4.692,0.5876,0.5876,6.789,6.809
2651,basic,109.953,112.953,4.488,4.538,0.6307,0.6307,5.338,5.358
2652,basic,0.0,0.0,6.794,6.844,0.9477,0.9477,4.421,4.441
2653,premium,13.896,16.896,5.648,5.698,0.5181,0.5181,0.0,0.0
2654,premium,33.722,36.722,6.139,6.189,0.5437,0.5437,8.849,8.869
2655,premium,108.888,111.888,6.212,6.262,0.3968,0.3968,0.0,0.0
2656,basic,102.977,105.977,5.186,5.236,0.3708,0.3708,9.578,9.598
2657,basic,2.132,5.132,4.508,4.558,0.7704,0.7704,15.557,15.577
2658,basic,0.0,0.0,2.005,2.055,0.7123,0.7123,5.996,6.016
2659,basic,7.37,10.37,6.25,6.3,0.4976,0.4976,6.193,6.213
2660,premium,52.615,55.615,7.628,7.678,0.4071,0.4071,3.866,3.886
2661,basic,0.0,0.0,6.72,6.77,0.1203,0.1203,0.0,0.0
2662,basic,34.643,37.643,6.082,6.132,0.5991,0.5991,6.376,6.396
2663,premium,74.5,77.5,5.304,5.354,0.6661,0.6661,6.595,6.615
2664,basic,7.757,10.757,8.321,8.371,0.5163,0.5163,11.447,11.467
2665,basic,33.876,36.876,6.866,6.916,0.3853,0.3853,0.0,0.0
2666,basic,85.645,88.645,6.258,6.308,0.6116,0.6116,0.0,0.0
2667,basic,34.153,37.153,10.227,10.277,0.8727,0.8727,1.949,1.969
2668,premium,65.461,68.461,4.98,5.03,0.6862,0.6862,5.344,5.364
2669,premium,79.454,82.454,5.741,5.791,0.0984,0.0984,3.364,3.384
2670,basic,15.906,18.906,4.663,4.713,0.3781,0.3781,3.637,3.657
2671,basic,52.92,55.92,5.069,5.119,0.6756,0.6756,0.0,0.0
2672,basic,86.881,89.881,4.425,4.475,0.3861,0.3861,0.0,0.0
2673,basic,37.178,40.178,6.537,6.587,0.6131,0.6131,1.671,1.691
2674,basic,77.152,80.152,4.428,4.478,0.3015,0.3015,6.228,6.248
2675,basic,21.901,24.901,4.585,4.635,0.5157,0.5157,5.031,5.051
2676,premium,71.229,74.229,5.666,5.716,0.4439,0.4439,10.092,10.112
2677,basic,62.493,65.493,8.362,8.412,0.3749,0.3749,2.192,2.212
2678,basic,22.655,25.655,2.396,2.446,0.6408,0.6408,2.881,2.901
2679,basic,72.071,75.071,7.011,7.061,0.4939,0.4939,10.378,10.398
2680,basic,12.134,15.134,5.981,6.031,0.7926,0.7926,0.0,0.0
2681,basic,16.429,19.429,8.495,8.545,0.225,0.225,0.0,0.0
2682,basic,65.264,68.264,4.648,4.698,0.4485,0.4485,2.215,2.235
2683,basic,57.823,60.823,5.974,6.024,0.8304,0.8304,5.55,5.57
2684,basic,53.251,56.251,5.575,5.625,0.6804,0.6804,5.997,6.017
2685,premium,53.908,56.908,3.931,3.981,0.433,0.433,0.496,0.516
2686,basic,97.797,100.797,6.665,6.715,0.3774,0.3774,0.0,0.0
2687,basic,0.0,0.0,4.674,4.724,0.4513,0.4513,1.138,1.158
2688,basic,54.138,57.138,4.872,4.922,0.31,0.31,0.809,0.829
2689,premium,68.264,71.264,4.847,4.897,0.4939,0.4939,0.0,0.0
2690,basic,106.458,109.458,7.033,7.083,0.4973,0.4973,8.1,8.12
2691,basic,50.028,53.028,7.604,7.654,0.7687,0.7687,2.66,2.68
2692,basic,103.309,106.309,6.677,6.727,0.375,0.375,9.479,9.499
2693,basic,89.899,92.899,10.428,10.478,0.3775,0.3775,11.049,11.069
2694,basic,64.467,67.467,10.124,10.174,0.5659,0.5659,2.399,2.419
2695,basic,113.822,116.822,4.349,4.399,0.2138,0.2138,5.193,5.213
2696,basic,30.862,33.862,5.634,5.684,0.4257,0.4257,4.921,4.941
2697,basic,5.145,8.145,6.288,6.338,0.412,0.412,0.057,0.077
2698,premium,0.0,0.0,3.539,3.589,0.4014,0.4014,0.0,0.0
2699,basic,53.05,56.05,7.23,7.28,0.6773,0.6773,0.0,0.0
2700,basic,29.045,32.045,6.642,6.692,0.6975,0.6975,8.54,8.56
2701,basic,73.713,76.713,5.686,5.736,0.7143,0.7143,0.0,0.0
2702,basic,30.564,33.564,2.755,2.805,0.4101,0.4101,2.937,2.957
2703,basic,60.203,63.203,4.84,4.89,0.7326,0.7326,0.0,0.0
2704,basic,79.302,82.302,8.617,8.667,0.7188,0.7188,2.98,3.0
2705,premium,115.755,118.755,5.073,5.123,0.8673,0.8673,10.397,10.417
2706,basic,73.154,76.154,4.132,4.182,0.8397,0.8397,1.122,1.142
2707,premium,83.344,86.344,5.995,6.045,0.2785,0.2785,6.522,6.542
2708,basic,47.942,50.942,7.26,7.31,0.4676,0.4676,8.031,8.051
2709,basic,74.986,77.986,6.823,6.873,0.6438,0.6438,5.994,6.014
2710,basic,88.062,91.062,7.817,7.867,0.2704,0.2704,6.371,6.391
2711,premium,160.589,163.589,5.773,5.823,0.3488,0.3488,9.934,9.954
2712,basic,109.332,112.332,5.253,5.303,0.5847,0.5847,0.0,0.0
2713,basic,59.802,62.802,4.576,4.626,0.5786,0.5786,5.104,5.124
2714,premium,0.0,0.0,4.245,4.295,0.5045,0.5045,5.466,5.486
2715,premium,134.075,137.075,3.203,3.253,0.7389,0.7389,7.272,7.292
2716,basic,47.492,50.492,6.388,6.438,0.2999,0.2999,0.0,0.0
2717,premium,36.906,39.906,2.996,3.046,0.6382,0.6382,4.325,4.345
2718,premium,0.0,0.0,6.708,6.758,0.8961,0.8961,0.0,0.0
2719,premium,32.517,35.517,6.012,6.062,0.5006,0.5006,2.111,2.131
2720,basic,6.034,9.034,2.318,2.368,0.7664,0.7664,0.281,0.301
2721,basic,13.484,16.484,2.033,2.083,0.3208,0.3208,0.0,0.0
2722,basic,30.027,33.027,4.363,4.413,0.4407,0.4407,1.657,1.677
2723,premium,58.3,61.3,8.99,9.04,0.3016,0.3016,4.977,4.997
2724,premium,50.489,53.489,6.662,6.712,0.3243,0.3243,10.91,10.93
2725,basic,26.137,29.137,8.243,8.293,0.6587,0.6587,6.537,6.557
2726,basic,113.322,116.322,6.803,6.853,0.6067,0.6067,3.207,3.227
2727,basic,54.821,57.821,2.993,3.043,0.4915,0.4915,2.677,2.697
2728,premium,46.148,49.148,6.085,6.135,0.3498,0.3498,0.0,0.0
2729,basic,91.579,94.579,7.863,7.913,0.6068,0.6068,0.0,0.0
2730,basic,0.0,2.093,2.679,2.729,0.4375,0.4375,0.0,0.0
2731,basic,25.667,28.667,4.776,4.826,0.7059,0.7059,0.0,0.0
2732,basic,37.862,40.862,6.034,6.084,0.5803,0.5803,3.936,3.956
2733,basic,35.565,38.565,6.943,6.993,0.5116,0.5116,0.0,0.0
2734,basic,79.051,82.051,9.456,9.506,0.2402,0.2402,0.4,0.42
2735,basic,70.044,73.044,7.487,7.537,0.5478,0.5478,15.426,15.446
2736,premium,73.474,76.474,6.797,6.847,0.4329,0.4329,4.639,4.659
2737,premium,92.07,95.07,5.567,5.617,0.4831,0.4831,6.613,6.633
2738,basic,33.221,36.221,6.559,6.609,0.2004,0.2004,7.536,7.556
2739,premium,0.0,0.0,6.689,6.739,0.3118,0.3118,7.16,7.18
2740,basic,23.707,26.707,7.967,8.017,0.5741,0.5741,0.0,0.0
2741,basic,31.232,34.232,5.819,5.869,0.6812,0.6812,0.0,0.0
2742,basic,34.744,37.744,3.296,3.346,0.1529,0.1529,7.373,7.393
2743,basic,25.642,28.642,3.364,3.414,0.7451,0.7451,3.376,3.396
2744,basic,55.82,58.82,5.044,5.094,0.7475,0.7475,0.0,0.0
2745,premium,48.497,51.497,6.299,6.349,0.4348,0.4348,0.0,0.0
2746,basic,0.0,0.0,8.456,8.506,0.5826,0.5826,5.304,5.324
2747,basic,60.791,63.791,7.558,7.608,0.6218,0.6218,1.089,1.109
2748,basic,6.98,9.98,5.343,5.393,0.4785,0.4785,0.0,0.0
2749,basic,96.948,99.948,3.308,3.358,0.424,0.424,1.532,1.552
2750,basic,151.437,154.437,8.56,8.61,0.7518,0.7518,0.0,0.0
2751,basic,119.269,122.269,4.975,5.025,0.2331,0.2331,9.08,9.1
