user_id,device,sessions_pre,spend_pre,revenue_y0,revenue_y1
1376,desktop,4,16.0,0.0,2.5
1377,mobile,7,21.25,0.0,2.5
1378,desktop,8,36.51,18.66,21.16
1379,mobile,3,24.51,29.03,31.53
1380,mobile,10,107.28,8.74,11.24
1381,mobile,4,60.32,24.59,27.09
1382,mobile,5,42.87,20.15,22.65
1383,mobile,4,53.77,23.23,25.73
1384,mobile,3,49.75,0.0,2.5
1385,desktop,4,15.99,0.0,2.5
1386,mobile,5,19.49,0.0,2.5
1387,desktop,4,87.83,48.16,50.66
1388,mobile,7,20.26,0.0,2.5
1389,mobile,5,48.58,0.0,2.5
1390,mobile,4,36.76,14.1,16.6
1391,desktop,8,55.26,56.2,58.7
1392,mobile,5,63.47,0.0,2.5
1393,mobile,4,50.9,15.34,17.84
1394,desktop,6,31.16,29.35,31.85
1395,desktop,8,25.42,12.1,14.6
1396,desktop,3,22.46,17.33,19.83
1397,mobile,5,91.42,70.45,72.95
1398,mobile,5,10.47,0.87,3.37
1399,desktop,2,12.09,31.21,33.71
1400,mobile,5,64.64,0.12,2.62
1401,desktop,4,61.67,32.69,35.19
1402,mobile,8,57.63,27.87,30.37
1403,desktop,3,55.25,37.85,40.35
1404,desktop,4,35.5,19.41,21.91
1405,desktop,6,55.72,24.08,26.58
1406,mobile,6,138.86,81.15,83.65
1407,mobile,7,29.2,7.3,9.8
1408,desktop,3,48.74,30.19,32.69
1409,mobile,6,37.07,0.0,2.5
1410,desktop,2,6.3,0.0,2.5
1411,desktop,3,12.0,0.0,2.5
1412,mobile,5,98.02,31.33,33.83
1413,mobile,7,7.97,0.0,2.5
1414,mobile,3,95.93,25.46,27.96
1415,mobile,5,30.3,0.0,2.5
1416,mobile,3,206.82,107.21,109.71
1417,mobile,6,20.3,19.25,21.75
1418,desktop,7,73.25,19.27,21.77
1419,desktop,5,65.33,0.0,2.5
1420,mobile,2,11.97,16.74,19.24
1421,mobile,2,11.34,0.0,2.5
1422,desktop,2,69.55,57.38,59.88
1423,mobile,3,16.97,1.02,3.52
1424,mobile,5,13.72,0.0,2.5
1425,desktop,3,42.4,0.0,2.5
1426,desktop,7,133.07,72.23,74.73
1427,mobile,5,16.98,21.6,24.1
1428,desktop,4,14.24,25.97,28.47
1429,mobile,3,69.39,16.26,18.76
1430,mobile,4,108.31,39.16,41.66
1431,mobile,5,23.76,5.73,8.23
1432,desktop,2,33.91,14.13,16.63
1433,mobile,7,69.04,26.06,28.56
1434,desktop,4,146.66,34.68,37.18
1435,mobile,1,48.63,10.39,12.89
1436,mobile,7,63.66,5.53,8.03
1437,mobile,8,28.39,24.79,27.29
1438,desktop,7,105.55,48.34,50.84
1439,desktop,8,102.85,59.26,61.76
1440,mobile,3,25.26,2.65,5.15
1441,desktop,4,37.2,23.48,25.98
1442,desktop,4,226.91,64.48,66.98
1443,mobile,4,75.76,0.0,2.5
1444,mobile,7,49.76,30.21,32.71
1445,mobile,5,44.89,0.0,2.5
1446,mobile,7,55.54,28.83,31.33
1447,mobile,8,24.47,35.16,37.66
1448,mobile,3,15.72,0.0,2.5
1449,mobile,2,10.17,0.0,2.5
1450,mobile,4,35.73,24.64,27.14
1451,desktop,5,31.37,0.0,2.5
1452,mobile,7,42.42,22.04,24.54
1453,desktop,5,24.29,0.0,2.5
1454,mobile,10,140.19,43.65,46.15
1455,mobile,3,163.23,51.25,53.75
1456,mobile,3,9.85,0.0,2.5
1457,mobile,4,41.08,13.67,16.17
1458,desktop,4,187.52,61.93,64.43
1459,desktop,3,4.79,0.0,2.5
1460,desktop,5,21.37,30.65,33.15
1461,mobile,3,22.79,0.0,2.5
1462,desktop,3,33.32,0.0,2.5
1463,mobile,6,190.42,73.46,75.96
1464,mobile,5,80.76,7.99,10.49
1465,desktop,8,27.08,0.0,2.5
1466,mobile,5,19.46,0.0,2.5
1467,mobile,5,52.56,20.3,22.8
1468,desktop,4,27.24,1.5,4.0
1469,mobile,3,4.43,24.94,27.44
1470,mobile,8,38.77,0.0,2.5
1471,desktop,4,24.84,0.0,2.5
1472,mobile,4,122.6,36.16,38.66
1473,desktop,3,30.96,22.61,25.11
1474,mobile,6,19.74,40.79,43.29
1475,desktop,9,22.51,0.0,2.5
1476,mobile,7,86.49,14.39,16.89
1477,mobile,4,137.62,71.58,74.08
1478,mobile,4,55.96,8.74,11.24
1479,mobile,3,12.73,17.8,20.3
1480,mobile,5,133.2,29.39,31.89
1481,desktop,4,41.96,12.35,14.85
1482,mobile,5,28.92,27.15,29.65
1483,desktop,3,72.22,38.92,41.42
1484,mobile,7,236.98,50.62,53.12
1485,mobile,6,96.42,22.18,24.68
1486,mobile,6,15.79,0.0,2.5
1487,desktop,6,75.51,48.52,51.02
1488,mobile,5,93.06,0.0,2.5
1489,mobile,7,82.17,29.8,32.3
1490,mobile,5,3.68,3.21,5.71
1491,mobile,5,53.87,7.78,10.28
1492,desktop,6,47.38,45.77,48.27
1493,mobile,3,55.73,16.1,18.6
1494,mobile,3,24.6,48.17,50.67
1495,mobile,6,18.15,0.0,2.5
1496,desktop,5,62.01,36.98,39.48
1497,mobile,8,19.85,0.0,2.5
1498,mobile,6,50.09,32.42,34.92
1499,mobile,4,68.84,40.28,42.78
1500,mobile,6,72.2,29.99,32.49
1501,desktop,3,54.94,42.69,45.19
1502,desktop,6,143.38,37.99,40.49
1503,mobile,7,7.45,0.0,2.5
1504,desktop,7,210.63,66.26,68.76
1505,mobile,4,60.96,42.55,45.05
1506,desktop,3,53.96,19.87,22.37
1507,desktop,8,16.32,0.0,2.5
1508,mobile,4,78.52,19.39,21.89
1509,desktop,4,44.85,32.21,34.71
1510,mobile,7,13.02,0.0,2.5
1511,desktop,5,19.32,27.39,29.89
1512,desktop,1,83.38,33.88,36.38
1513,mobile,4,165.7,56.57,59.07
1514,desktop,4,21.35,3.47,5.97
1515,mobile,6,82.41,27.32,29.82
1516,mobile,2,11.73,0.0,2.5
1517,desktop,4,17.17,10.32,12.82
1518,mobile,8,32.44,27.03,29.53
1519,mobile,6,119.47,31.39,33.89
1520,mobile,6,52.55,6.49,8.99
1521,mobile,7,57.42,43.89,46.39
1522,mobile,7,17.24,1.03,3.53
1523,desktop,7,167.62,57.92,60.42
1524,desktop,5,72.54,26.61,29.11
1525,desktop,7,123.97,62.85,65.35
1526,desktop,4,55.03,3.36,5.86
1527,desktop,6,16.94,35.34,37.84
1528,mobile,5,119.27,36.63,39.13
1529,mobile,5,40.09,0.0,2.5
1530,desktop,7,58.47,12.6,15.1
1531,desktop,5,40.23,10.79,13.29
1532,mobile,9,19.11,12.68,15.18
1533,mobile,5,24.54,24.95,27.45
1534,mobile,3,22.98,4.86,7.36
1535,mobile,3,185.24,54.84,57.34
1536,desktop,6,113.03,29.44,31.94
1537,desktop,2,45.22,43.54,46.04
1538,mobile,6,61.8,5.77,8.27
1539,mobile,5,50.74,17.51,20.01
1540,desktop,4,23.88,43.8,46.3
1541,mobile,8,96.93,12.09,14.59
1542,mobile,3,40.83,0.0,2.5
1543,mobile,4,41.39,45.38,47.88
1544,mobile,5,129.75,51.94,54.44
1545,desktop,2,37.94,0.0,2.5
1546,mobile,5,107.44,22.36,24.86
1547,mobile,7,27.23,26.95,29.45
1548,mobile,2,56.8,28.89,31.39
1549,desktop,5,26.76,19.33,21.83
1550,mobile,1,13.02,12.66,15.16
1551,desktop,2,13.14,19.8,22.3
1552,mobile,6,153.17,88.0,90.5
1553,mobile,5,119.05,59.5,62.0
1554,desktop,5,21.05,6.04,8.54
1555,mobile,4,92.88,20.07,22.57
1556,mobile,9,43.09,6.63,9.13
1557,mobile,6,113.44,11.21,13.71
1558,desktop,5,19.13,0.0,2.5
1559,desktop,4,160.13,59.97,62.47
1560,mobile,7,27.83,68.9,71.4
1561,mobile,8,94.99,31.88,34.38
1562,mobile,6,36.05,6.1,8.6
1563,desktop,3,69.34,39.8,42.3
1564,desktop,4,37.82,28.45,30.95
1565,desktop,4,64.83,0.0,2.5
1566,desktop,5,65.05,22.77,25.27
1567,mobile,2,61.97,0.0,2.5
1568,mobile,5,37.41,0.0,2.5
1569,desktop,3,51.63,15.1,17.6
1570,mobile,5,40.47,0.39,2.89
1571,mobile,7,65.85,32.49,34.99
1572,desktop,5,146.88,80.99,83.49
1573,mobile,8,19.61,20.64,23.14
1574,desktop,5,64.66,21.68,24.18
1575,mobile,4,12.62,16.11,18.61
1576,mobile,7,165.66,35.14,37.64
1577,mobile,6,57.65,0.0,2.5
1578,mobile,3,14.09,0.0,2.5
1579,mobile,8,30.9,6.55,9.05
1580,mobile,4,11.17,4.45,6.95
1581,desktop,8,71.54,60.0,62.5
1582,desktop,5,30.45,0.0,2.5
1583,mobile,2,22.01,25.04,27.54
1584,desktop,5,83.64,0.0,2.5
1585,desktop,5,147.1,18.63,21.13
1586,mobile,6,134.38,0.0,2.5
1587,desktop,3,60.63,0.0,2.5
1588,mobile,4,59.32,21.9,24.4
1589,desktop,7,27.68,21.98,24.48
1590,mobile,4,20.44,0.0,2.5
1591,mobile,3,111.12,59.75,62.25
1592,desktop,7,138.09,69.39,71.89
1593,mobile,5,15.98,0.0,2.5
1594,mobile,7,70.82,37.28,39.78
1595,mobile,6,97.92,31.99,34.49
1596,mobile,8,33.7,2.94,5.44
1597,mobile,5,44.22,12.13,14.63
1598,desktop,5,58.99,26.43,28.93
1599,mobile,3,53.83,39.16,41.66
1600,mobile,4,38.42,26.85,29.35
1601,desktop,4,39.13,36.33,38.83
1602,mobile,3,63.26,22.21,24.71
1603,desktop,4,100.53,28.36,30.86
1604,desktop,6,112.92,21.24,23.74
1605,mobile,3,19.59,13.48,15.98
1606,desktop,3,53.02,0.0,2.5
1607,mobile,5,104.72,27.44,29.94
1608,mobile,6,1.75,0.0,2.5
1609,mobile,2,122.46,50.35,52.85
1610,mobile,4,110.84,18.76,21.26
1611,desktop,2,8.12,32.18,34.68
1612,desktop,7,17.4,9.79,12.29
1613,desktop,2,14.79,2.77,5.27
1614,mobile,6,39.76,19.51,22.01
1615,desktop,4,78.0,14.62,17.12
1616,mobile,5,70.68,2.96,5.46
1617,desktop,7,23.69,30.82,33.32
1618,desktop,4,18.85,6.45,8.95
1619,desktop,4,47.5,0.0,2.5
1620,desktop,5,151.5,29.96,32.46
1621,mobile,9,56.52,24.99,27.49
1622,desktop,5,27.91,22.39,24.89
1623,mobile,5,92.54,39.85,42.35
1624,desktop,2,64.2,54.4,56.9
1625,mobile,4,106.19,58.5,61.0
1626,desktop,3,116.54,46.22,48.72
1627,desktop,6,115.24,46.92,49.42
1628,mobile,9,14.67,6.14,8.64
1629,mobile,6,80.84,35.99,38.49
1630,desktop,2,23.14,24.2,26.7
1631,desktop,7,74.86,50.09,52.59
1632,mobile,6,68.84,36.06,38.56
1633,desktop,6,47.22,18.69,21.19
1634,mobile,8,66.43,22.68,25.18
1635,mobile,11,118.55,79.84,82.34
1636,mobile,8,39.05,33.37,35.87
1637,desktop,4,88.54,84.14,86.64
1638,mobile,2,30.49,0.0,2.5
1639,mobile,5,33.65,14.55,17.05
1640,mobile,1,53.43,0.0,2.5
1641,mobile,4,55.65,15.61,18.11
1642,mobile,6,30.74,3.02,5.52
1643,mobile,6,74.13,43.75,46.25
1644,mobile,3,94.22,24.58,27.08
1645,desktop,2,3.93,0.0,2.5
1646,desktop,5,69.91,53.96,56.46
1647,mobile,1,4.14,0.0,2.5
1648,mobile,5,58.63,31.54,34.04
1649,mobile,6,31.95,0.0,2.5
1650,desktop,3,114.59,45.81,48.31
1651,mobile,7,83.86,52.55,55.05
1652,mobile,5,55.82,8.64,11.14
1653,desktop,10,62.82,7.16,9.66
1654,mobile,4,210.33,65.19,67.69
1655,desktop,4,30.85,1.11,3.61
1656,desktop,3,43.03,21.8,24.3
1657,desktop,4,151.38,76.29,78.79
1658,desktop,6,112.92,34.33,36.83
1659,mobile,3,28.77,15.4,17.9
1660,mobile,10,101.77,21.13,23.63
1661,mobile,7,17.44,6.69,9.19
1662,mobile,6,51.92,32.75,35.25
1663,mobile,3,24.24,17.23,19.73
1664,desktop,8,96.34,52.54,55.04
1665,mobile,2,31.04,15.48,17.98
1666,mobile,3,111.52,15.36,17.86
1667,desktop,8,53.2,0.0,2.5
1668,desktop,6,67.45,21.71,24.21
1669,desktop,4,17.12,0.0,2.5
1670,mobile,2,55.62,20.44,22.94
1671,mobile,5,16.21,0.0,2.5
1672,mobile,5,209.05,94.27,96.77
1673,mobile,5,93.53,34.82,37.32
1674,mobile,7,98.29,56.2,58.7
1675,mobile,5,81.23,27.62,30.12
1676,mobile,3,126.73,23.59,26.09
1677,mobile,6,82.01,34.21,36.71
1678,desktop,4,47.5,19.14,21.64
1679,desktop,5,103.46,7.7,10.2
1680,mobile,6,25.4,7.06,9.56
1681,mobile,8,29.91,0.0,2.5
1682,mobile,2,74.34,28.2,30.7
1683,desktop,9,18.78,31.23,33.73
1684,mobile,8,43.08,0.0,2.5
1685,desktop,7,75.2,32.52,35.02
1686,mobile,3,17.12,0.0,2.5
1687,mobile,5,63.26,0.0,2.5
1688,desktop,4,82.09,37.89,40.39
1689,mobile,5,81.05,2.64,5.14
1690,desktop,3,13.29,7.84,10.34
1691,desktop,4,67.1,46.92,49.42
1692,desktop,6,15.66,0.0,2.5
1693,desktop,4,29.18,7.91,10.41
1694,desktop,6,26.24,44.39,46.89
1695,mobile,5,127.67,33.85,36.35
1696,mobile,6,11.89,40.07,42.57
1697,mobile,9,44.76,0.0,2.5
1698,mobile,6,57.51,0.0,2.5
1699,mobile,4,11.49,0.0,2.5
1700,mobile,5,51.57,14.65,17.15
1701,mobile,4,111.33,60.72,63.22
1702,desktop,5,24.84,42.11,44.61
1703,desktop,2,19.95,0.0,2.5
1704,mobile,7,52.76,23.36,25.86
1705,desktop,2,4.09,15.02,17.52
1706,desktop,7,68.14,3.2,5.7
1707,mobile,6,53.1,22.62,25.12
1708,mobile,8,13.51,33.21,35.71
1709,mobile,9,35.9,21.12,23.62
1710,desktop,10,158.91,57.33,59.83
1711,mobile,6,12.18,6.43,8.93
1712,mobile,2,49.8,23.65,26.15
1713,mobile,6,29.6,0.0,2.5
1714,desktop,6,25.97,22.57,25.07
1715,mobile,4,82.03,33.62,36.12
1716,mobile,2,149.83,38.06,40.56
1717,mobile,3,27.38,42.84,45.34
1718,mobile,3,46.09,16.91,19.41
1719,desktop,4,122.82,43.86,46.36
1720,mobile,3,97.61,39.12,41.62
1721,mobile,3,121.61,72.41,74.91
1722,mobile,7,42.06,5.43,7.93
1723,mobile,4,38.9,28.5,31.0
1724,mobile,6,27.93,5.04,7.54
1725,mobile,6,39.25,24.29,26.79
1726,mobile,5,35.22,0.0,2.5
1727,mobile,4,34.39,23.76,26.26
1728,mobile,3,34.49,24.25,26.75
1729,mobile,3,184.88,76.3,78.8
1730,mobile,6,49.96,6.85,9.35
1731,mobile,5,32.21,16.78,19.28
1732,desktop,14,55.24,40.82,43.32
1733,mobile,3,14.36,0.0,2.5
1734,desktop,6,38.09,0.0,2.5
1735,desktop,8,25.11,0.0,2.5
1736,mobile,3,42.16,21.03,23.53
1737,mobile,9,90.96,0.0,2.5
1738,mobile,6,56.01,43.0,45.5
1739,mobile,7,41.96,17.39,19.89
1740,mobile,1,4.47,21.34,23.84
1741,mobile,2,38.21,14.73,17.23
1742,mobile,8,21.2,15.79,18.29
1743,desktop,9,23.93,11.37,13.87
1744,mobile,2,114.96,15.35,17.85
1745,desktop,4,25.38,18.51,21.01
1746,desktop,4,64.24,9.12,11.62
1747,mobile,6,89.48,34.69,37.19
1748,mobile,6,50.8,12.66,15.16
1749,mobile,4,36.0,0.0,2.5
1750,mobile,3,14.45,0.0,2.5
1751,desktop,3,66.1,63.21,65.71
1752,desktop,2,67.54,34.61,37.11
1753,mobile,4,21.87,0.0,2.5
1754,mobile,5,34.13,21.34,23.84
1755,mobile,4,54.27,8.75,11.25
1756,mobile,3,165.88,49.52,52.02
1757,desktop,5,19.79,0.0,2.5
1758,desktop,8,67.98,22.83,25.33
1759,desktop,3,48.39,34.53,37.03
1760,mobile,10,227.7,82.24,84.74
1761,mobile,2,25.77,35.78,38.28
1762,desktop,7,46.24,30.64,33.14
1763,mobile,5,202.89,70.97,73.47
1764,mobile,4,59.97,8.66,11.16
1765,desktop,5,23.77,8.41,10.91
1766,mobile,5,32.04,0.0,2.5
1767,mobile,5,10.75,5.0,7.5
1768,mobile,6,3.63,3.04,5.54
1769,mobile,2,22.8,4.57,7.07
1770,desktop,4,103.09,15.54,18.04
1771,desktop,5,4.63,29.09,31.59
1772,desktop,4,49.61,30.21,32.71
1773,desktop,4,46.17,17.09,19.59
1774,mobile,7,46.25,22.79,25.29
1775,mobile,12,103.85,24.19,26.69
1776,desktop,7,22.47,26.61,29.11
1777,mobile,4,63.09,1.61,4.11
1778,desktop,5,37.26,51.66,54.16
1779,desktop,6,167.01,69.57,72.07
1780,mobile,5,44.6,6.23,8.73
1781,mobile,5,54.41,5.86,8.36
1782,mobile,4,5.66,0.0,2.5
1783,mobile,2,64.5,38.8,41.3
1784,mobile,7,8.21,8.29,10.79
1785,mobile,5,38.97,18.91,21.41
1786,desktop,7,99.78,39.53,42.03
1787,mobile,5,16.66,25.67,28.17
1788,mobile,5,56.03,24.95,27.45
1789,mobile,3,46.12,33.37,35.87
1790,desktop,4,36.36,0.0,2.5
1791,desktop,2,44.52,52.85,55.35
1792,mobile,5,60.01,45.38,47.88
1793,mobile,4,18.01,0.32,2.82
1794,mobile,3,31.33,24.68,27.18
1795,mobile,2,100.69,43.96,46.46
1796,desktop,8,35.55,16.59,19.09
1797,mobile,4,30.76,0.0,2.5
1798,mobile,6,35.16,0.0,2.5
1799,mobile,5,20.87,12.73,15.23
1800,desktop,7,53.87,14.35,16.85
1801,mobile,5,23.49,0.0,2.5
1802,desktop,3,32.32,5.15,7.65
1803,mobile,4,17.74,13.46,15.96
1804,mobile,5,81.15,39.6,42.1
1805,mobile,5,16.97,11.35,13.85
1806,desktop,8,41.5,6.91,9.41
1807,desktop,4,48.11,15.54,18.04
1808,desktop,2,50.31,0.0,2.5
1809,desktop,2,20.55,24.89,27.39
1810,desktop,4,102.14,10.95,13.45
1811,mobile,4,24.15,2.12,4.62
1812,mobile,7,114.15,46.09,48.59
1813,mobile,2,50.5,42.69,45.19
1814,mobile,7,17.19,21.03,23.53
1815,desktop,8,45.49,23.54,26.04
1816,mobile,3,118.28,46.63,49.13
1817,mobile,7,68.42,32.64,35.14
1818,mobile,8,67.7,5.69,8.19
1819,mobile,5,27.45,31.29,33.79
1820,desktop,4,20.15,0.0,2.5
1821,mobile,5,142.37,45.28,47.78
1822,desktop,6,29.47,15.35,17.85
1823,desktop,6,255.77,114.25,116.75
1824,desktop,5,5.68,20.6,23.1
1825,desktop,3,61.45,0.0,2.5
1826,mobile,10,18.69,0.0,2.5
1827,desktop,7,35.94,4.54,7.04
1828,desktop,4,60.44,29.27,31.77
1829,mobile,3,4.19,0.0,2.5
1830,mobile,3,69.07,52.77,55.27
1831,desktop,4,38.91,41.23,43.73
1832,desktop,3,25.21,11.02,13.52
1833,mobile,5,22.1,22.65,25.15
1834,desktop,7,48.31,0.0,2.5
1835,mobile,4,113.3,27.37,29.87
1836,mobile,4,146.0,48.17,50.67
1837,mobile,2,121.4,57.84,60.34
1838,mobile,4,36.0,8.22,10.72
1839,desktop,5,88.76,42.97,45.47
1840,desktop,5,95.32,15.43,17.93
1841,mobile,6,22.44,0.0,2.5
1842,mobile,3,6.77,16.19,18.69
1843,desktop,6,157.19,66.15,68.65
1844,mobile,6,59.14,11.96,14.46
1845,desktop,6,18.46,0.0,2.5
1846,desktop,5,18.5,8.78,11.28
1847,desktop,5,71.14,25.66,28.16
1848,mobile,3,163.95,51.3,53.8
1849,desktop,6,73.9,24.54,27.04
1850,desktop,6,116.28,43.38,45.88
1851,mobile,6,33.5,0.0,2.5
1852,mobile,5,36.17,33.95,36.45
1853,mobile,6,73.26,45.21,47.71
1854,desktop,6,33.47,0.0,2.5
1855,desktop,4,88.39,29.63,32.13
1856,desktop,4,46.98,2.54,5.04
1857,mobile,10,30.15,44.52,47.02
1858,desktop,6,65.72,0.0,2.5
1859,mobile,4,63.31,40.56,43.06
1860,mobile,5,38.26,2.57,5.07
1861,mobile,9,51.43,32.42,34.92
1862,mobile,3,56.61,28.44,30.94
1863,mobile,6,6.46,0.0,2.5
1864,mobile,8,10.35,0.0,2.5
1865,desktop,6,29.76,2.08,4.58
1866,mobile,6,43.1,0.0,2.5
1867,desktop,4,49.08,0.0,2.5
1868,mobile,8,41.12,41.25,43.75
1869,mobile,4,29.84,35.44,37.94
1870,mobile,7,60.29,0.0,2.5
1871,mobile,4,37.37,43.0,45.5
1872,desktop,3,76.84,0.0,2.5
1873,mobile,9,165.05,68.92,71.42
1874,mobile,10,43.72,9.4,11.9
1875,mobile,5,19.33,34.39,36.89
1876,mobile,3,24.77,0.0,2.5
1877,mobile,3,36.39,11.22,13.72
1878,mobile,6,39.74,24.24,26.74
1879,mobile,4,2.05,1.65,4.15
1880,mobile,8,95.8,69.86,72.36
1881,mobile,2,140.57,22.47,24.97
1882,mobile,4,27.48,0.0,2.5
1883,mobile,2,122.22,53.88,56.38
1884,mobile,4,207.59,68.82,71.32
1885,mobile,5,74.36,53.18,55.68
1886,mobile,2,100.17,13.02,15.52
1887,desktop,1,19.65,0.0,2.5
1888,desktop,5,11.55,9.13,11.63
1889,mobile,3,83.6,15.2,17.7
1890,mobile,6,91.32,47.62,50.12
1891,desktop,2,17.68,21.69,24.19
1892,mobile,6,37.81,22.95,25.45
1893,mobile,2,147.2,51.33,53.83
1894,mobile,7,37.8,0.0,2.5
1895,mobile,4,51.16,0.0,2.5
1896,desktop,4,47.93,23.68,26.18
1897,mobile,6,19.59,0.0,2.5
1898,mobile,7,76.86,0.0,2.5
1899,mobile,5,61.1,12.96,15.46
1900,desktop,7,61.61,45.54,48.04
1901,mobile,10,66.15,21.21,23.71
1902,mobile,9,44.01,5.45,7.95
1903,mobile,10,117.96,41.24,43.74
1904,mobile,2,41.38,0.0,2.5
1905,mobile,4,13.21,0.54,3.04
1906,desktop,6,62.99,0.0,2.5
1907,mobile,2,39.69,0.0,2.5
1908,desktop,4,53.18,24.49,26.99
1909,mobile,5,102.07,39.46,41.96
1910,mobile,4,47.06,30.34,32.84
1911,desktop,7,8.91,2.58,5.08
1912,mobile,3,59.97,0.0,2.5
1913,desktop,5,37.59,49.41,51.91
1914,mobile,2,48.85,23.69,26.19
1915,mobile,7,17.43,19.07,21.57
1916,mobile,7,68.46,19.55,22.05
1917,desktop,3,109.67,41.48,43.98
1918,mobile,2,44.89,0.0,2.5
1919,mobile,3,31.87,22.27,24.77
1920,mobile,3,39.03,23.26,25.76
1921,mobile,3,134.35,34.96,37.46
1922,mobile,8,45.08,2.02,4.52
1923,mobile,8,6.72,0.0,2.5
1924,mobile,5,174.78,56.54,59.04
1925,mobile,6,98.32,58.28,60.78
1926,desktop,3,11.72,30.53,33.03
1927,mobile,6,75.37,23.77,26.27
1928,mobile,5,75.29,0.0,2.5
1929,mobile,6,98.74,38.25,40.75
1930,mobile,4,29.72,21.14,23.64
1931,desktop,5,170.1,47.25,49.75
1932,mobile,6,9.39,5.21,7.71
1933,desktop,4,57.47,35.47,37.97
1934,desktop,4,95.09,58.08,60.58
1935,mobile,9,30.24,0.0,2.5
1936,desktop,5,20.34,0.0,2.5
1937,mobile,4,26.13,18.6,21.1
1938,mobile,8,66.21,23.97,26.47
1939,mobile,5,73.99,49.64,52.14
1940,mobile,3,76.05,15.81,18.31
1941,mobile,2,30.99,0.0,2.5
1942,mobile,5,3.15,21.37,23.87
1943,mobile,8,124.52,66.88,69.38
1944,mobile,4,13.21,0.0,2.5
1945,desktop,4,7.5,36.74,39.24
1946,mobile,8,50.89,0.0,2.5
1947,mobile,5,76.13,46.55,49.05
1948,mobile,5,8.97,10.53,13.03
1949,mobile,6,67.78,47.71,50.21
1950,desktop,4,12.3,0.0,2.5
1951,mobile,8,21.5,27.73,30.23
1952,mobile,8,32.9,33.74,36.24
1953,mobile,5,41.28,26.63,29.13
1954,desktop,6,20.4,0.0,2.5
1955,mobile,3,99.3,47.87,50.37
1956,mobile,2,144.86,28.75,31.25
1957,desktop,4,94.76,30.38,32.88
1958,desktop,4,56.73,0.0,2.5
1959,mobile,3,71.79,24.09,26.59
1960,desktop,3,117.76,47.81,50.31
1961,desktop,7,78.51,0.0,2.5
1962,mobile,12,33.5,0.0,2.5
1963,desktop,3,78.65,28.37,30.87
1964,desktop,4,69.33,25.03,27.53
1965,mobile,6,62.68,24.12,26.62
1966,desktop,5,21.86,11.26,13.76
1967,mobile,7,37.28,20.82,23.32
1968,desktop,4,24.13,34.78,37.28
1969,mobile,6,25.11,0.81,3.31
1970,mobile,11,26.14,15.35,17.85
1971,mobile,5,53.31,23.62,26.12
1972,desktop,6,56.67,9.87,12.37
1973,mobile,5,43.72,29.87,32.37
1974,mobile,2,68.18,38.4,40.9
1975,mobile,3,122.66,53.42,55.92
1976,desktop,11,75.98,25.77,28.27
1977,mobile,7,11.46,0.0,2.5
1978,desktop,5,86.37,39.42,41.92
1979,mobile,2,27.58,7.28,9.78
1980,mobile,5,71.42,53.52,56.02
1981,mobile,3,77.21,43.16,45.66
1982,desktop,4,111.26,33.02,35.52
1983,mobile,5,10.28,0.0,2.5
1984,mobile,7,51.48,15.0,17.5
1985,desktop,4,36.61,40.93,43.43
1986,mobile,4,7.6,25.07,27.57
1987,mobile,7,80.71,31.81,34.31
1988,mobile,5,55.6,0.36,2.86
1989,desktop,5,65.04,12.87,15.37
1990,mobile,6,38.43,17.0,19.5
1991,mobile,7,23.93,0.0,2.5
1992,mobile,5,61.24,0.0,2.5
1993,mobile,10,55.98,0.9,3.4
1994,mobile,6,45.32,17.31,19.81
1995,desktop,4,99.61,16.75,19.25
1996,desktop,3,103.2,30.36,32.86
1997,mobile,6,79.7,10.53,13.03
1998,mobile,2,108.22,3.73,6.23
1999,mobile,3,96.26,25.83,28.33
2000,mobile,4,34.74,18.36,20.86
2001,mobile,7,37.28,0.0,2.5
2002,mobile,3,25.09,40.79,43.29
2003,mobile,6,19.39,21.57,24.07
2004,mobile,3,13.74,10.96,13.46
2005,mobile,5,12.03,0.0,2.5
2006,desktop,4,55.83,0.0,2.5
2007,mobile,8,220.07,68.76,71.26
2008,desktop,4,41.87,0.0,2.5
2009,mobile,8,83.74,34.02,36.52
2010,mobile,5,31.87,21.89,24.39
2011,mobile,3,51.15,24.44,26.94
2012,mobile,7,124.04,29.47,31.97
2013,desktop,6,73.88,37.52,40.02
2014,mobile,5,24.98,17.98,20.48
2015,mobile,7,85.62,0.0,2.5
2016,mobile,7,75.1,33.0,35.5
2017,mobile,4,19.83,0.0,2.5
2018,desktop,3,72.45,18.57,21.07
2019,mobile,1,17.69,32.58,35.08
2020,desktop,8,154.77,35.76,38.26
2021,mobile,3,30.69,25.75,28.25
2022,desktop,5,3.05,17.15,19.65
2023,mobile,3,48.9,17.24,19.74
2024,mobile,7,26.0,17.92,20.42
2025,desktop,5,50.6,11.15,13.65
2026,mobile,4,53.1,13.03,15.53
2027,mobile,8,13.86,1.35,3.85
2028,desktop,5,50.3,21.34,23.84
2029,desktop,2,38.49,5.67,8.17
2030,mobile,10,60.89,0.0,2.5
2031,mobile,5,51.53,24.83,27.33
2032,desktop,4,102.04,47.45,49.95
2033,mobile,7,41.65,0.0,2.5
2034,mobile,8,30.04,32.29,34.79
2035,mobile,5,19.67,38.67,41.17
2036,desktop,2,67.85,0.0,2.5
2037,desktop,5,59.1,34.73,37.23
2038,desktop,7,53.23,0.0,2.5
2039,desktop,5,20.53,11.3,13.8
2040,mobile,3,12.08,15.15,17.65
